word,diff,rt,st,avg_at_tick_2,avg_at_tick_3,avg_at_tick_4,avg_at_tick_5,avg_at_tick_6,avg_at_tick_7,avg_at_tick_8,avg_at_tick_9,avg_at_tick_10,avg_at_tick_11,avg_at_tick_12,avg_at_tick_13,avg_at_tick_14,avg_at_tick_15,avg_at_tick_16,avg_at_tick_17,avg_at_tick_18,avg_at_tick_19,avg_at_tick_20
0_KOT,0.0,13,16,0.06606350788,0.03267011471,0.023066877589999993,0.019820259912,0.023755033453000004,0.031284484307,0.039087484373,0.043874381794,0.045848910826000004,0.045592341801,0.04141071916280001,0.033284974915700004,0.022895478467650002,0.014149798958589999,0.008360748381939996,0.0049866607106420005,0.0030827061683180008,0.0019877329028700013,0.0013336315518770025
1_RON,0.0,12,15,0.06606350788,0.02919333056,0.016235241229999996,0.016565867060000003,0.02162021499,0.029920783089999993,0.042182047111000015,0.060482419031999995,0.08117859460000001,0.0836750052772,0.054930830898309996,0.02565499916892,0.011364981039997002,0.005534233705779002,0.0030442552289480004,0.0019408028999679987,0.001400450458257002,0.001123380056416999,0.000986714929999998
2_BIB,0.0,10,13,0.06606350788,0.03200634998999999,0.0254206807,0.025778515839999995,0.03210508031,0.04198270816599999,0.048754439471,0.0480350395124,0.038363230127299995,0.024610119900500008,0.013792837965700001,0.0075535247217999955,0.004332412322800001,0.0026670217356000027,0.0017647245932999977,0.0012431787844500008,0.0009195604734599976,0.0007100756775300028,0.0005787594764599965
3_SUB,0.0,8,9,0.06606350788,0.03292321737,0.02218472309,0.017667535770000003,0.014861992860000001,0.01341860065,0.01196947317,0.009950888690000003,0.007734463979999998,0.005872351969999999,0.004431367980000002,0.00336945882,0.0025804543599999997,0.0020045322780000013,0.0015713541750000002,0.0012458038790000001,0.0009958575570000003,0.0008048593179999973,0.00066031064
4_RAM,0.0,11,13,0.06606350788,0.03336564692,0.022494733139999997,0.023228531950000006,0.028760196659999994,0.036104336290000004,0.03987173567,0.034613755774,0.023934763891000004,0.01575664412,0.011492844723900006,0.0085233489703,0.005914413918199999,0.003848334091799999,0.0024696312709599996,0.001680185583940001,0.0012218613482700012,0.0009499024928000015,0.0007890800534200002
5_KIP,0.0,11,14,0.06606350788,0.034301495779999996,0.026098191760000007,0.0205576651,0.017277641032,0.016158168654000004,0.017339035228,0.0196187182543,0.021278942760400002,0.020153295138199998,0.0157332316343,0.010484443927699996,0.0066556829119,0.004251064710460002,0.0028164310616599973,0.0019509355498700026,0.001437148595259999,0.0010982576596799973,0.0008602727305400031
6_MOR,0.0,14,16,0.06606350788,0.030514000160000002,0.02005364459,0.024434278330000003,0.029689304507999992,0.035191387865499996,0.04372546668773,0.05327267383393999,0.062303698207612994,0.06576664078809098,0.061528985070032016,0.048572858479559985,0.030921642803079994,0.016158104389437003,0.007790332758996,0.003958232901793998,0.002251275742247001,0.0014800101985989996,0.0011123436581030018
7_NEN,0.0,11,14,0.06606350788,0.032675983820000004,0.03133884843999999,0.037527634059999995,0.05157047575000001,0.06450172716,0.059995851429,0.040450474838,0.026645322989100002,0.020468442030199995,0.015519117634330002,0.01095766549952,0.007241346910149998,0.004632505879028001,0.0029592832718909985,0.0019227482997610035,0.0012798430011279973,0.0008730568630420044,0.0006089231999409972
8_KOB,0.0,12,15,0.06606350788,0.029268445639999995,0.019083472539999997,0.017773292710000003,0.024370420339999997,0.03740275196000001,0.054409590841,0.064577361773,0.05647696617900001,0.03836729858480001,0.025894958935699996,0.01755362543225,0.01130661210753,0.007044892173774001,0.004419550495205994,0.002850702555516003,0.0019003642964049992,0.001308167761174,0.0009263218170929997
9_ROK,0.0,8,9,0.06606350788,0.02952814652,0.022940227279999992,0.0234516115,0.021657164720000007,0.016760436554000006,0.011342163006999998,0.007206379054000003,0.004535860367999998,0.0029316771686999986,0.0019751437162500015,0.001394529063029999,0.0010222294905700019,0.0007709725765499979,0.0006073486344199993,0.0004972426294900008,0.0004222929793170002,0.00036463557768300097,0.000321138073806998
10_KOD,0.0,13,15,0.06606350788,0.038287853469999994,0.03132931413,0.035035603470999994,0.046701006906,0.062295784881,0.0706682425876,0.06269807323624,0.05247641516313999,0.041840806846098005,0.030668550717892,0.021168615062573,0.013777345692985004,0.008455301178927996,0.005078640868052006,0.0030845478760649953,0.0019342412871060008,0.0012620466629680019,0.0008794247671949997
11_MIP,0.0,14,17,0.06606350788,0.027874423510000003,0.02180591614,0.022509277936000004,0.026374674456999994,0.0319100088223,0.037923719820290004,0.04343090123006999,0.04745110008803098,0.055398862142001,0.065788062337612,0.06314568668067301,0.04301390812894199,0.023017488873086,0.011318720336775003,0.005621583514518997,0.0028720575889119976,0.0015975861481100043,0.0010361107407979968
12_PUN,0.0,12,16,0.06606350788,0.03491130572,0.02604468614,0.024278442740000003,0.026840400163,0.0324997361962,0.03727503884009999,0.03873383596214,0.03593655835874,0.035516389344390005,0.032848827069983,0.026472619755696005,0.019004101464783,0.012682400636848001,0.008227077215911,0.005832293240193001,0.0044593668836199985,0.003660898251590002,0.0032030250402400005
13_BEK,0.0,10,13,0.06606350788,0.03329355934000001,0.02394208295,0.02478844171,0.032632303985,0.047738961158,0.060217878109200006,0.05854311965479999,0.04261131335992999,0.024455227476869998,0.012915127222149003,0.0069899495231869994,0.003997636333220001,0.0024320100122669996,0.0015602033060930004,0.0010477978152159991,0.0007472240064099993,0.0005604536389710019,0.00044078245345299994
14_POP,0.0,7,9,0.06606350788,0.035556737910000004,0.02835396195,0.023841621130000004,0.020601987791000004,0.015988233695000003,0.010497320982999998,0.0063956325140000015,0.0038879863911,0.0024728943269,0.0016862974211999996,0.0012113574194000006,0.0009058048534999998,0.0007014057787,0.0005606471519999994,0.00045842815840000284,0.00038017555999999745,0.00032002339880000155,0.0002728120177999987
15_PUP,0.0,13,16,0.06606350788,0.03342744504,0.02291168841,0.018667253710000005,0.017786890669999996,0.020045348454000002,0.025562012567999996,0.0335439234059,0.042533567318300006,0.049819009802309994,0.04860449576626001,0.037937440146707996,0.024628398088426998,0.014349354108789006,0.008097446001753,0.0046469449976330015,0.002774671016490998,0.0017304377576069963,0.0011277852333960083
16_KAB,0.0,11,14,0.06606350788,0.029937012420000002,0.019815769860000002,0.01956246431,0.02420542267,0.03232917848,0.042418957074,0.049061179919999996,0.046710008907999985,0.036791135886000005,0.023972293342600003,0.0144428080714,0.0088957899884,0.005786332742900002,0.004001131101199995,0.002932715337239997,0.002254189787660003,0.0017956443378900008,0.0014794221945800016
17_SES,0.0,13,15,0.06606350788,0.0337701676,0.03070697424,0.03907655232,0.05133803494999999,0.06276834970999999,0.06468133984700002,0.0529006088408,0.03980746794575,0.029141275220388004,0.02104562738801,0.015235286463939998,0.010000100486970002,0.006220690870175998,0.0038961462494000025,0.002529052097543,0.001723676639349001,0.0012373437832000024,0.0009339840200369993
18_RIR,0.0,11,13,0.06606350788,0.03574980284,0.028904994470000004,0.02788859439,0.032343111733,0.036995668899,0.037620049071,0.03288282332260001,0.025124003307630004,0.017456685841429998,0.011396875374949999,0.007151532328431999,0.0044854977221090025,0.002879338825953,0.001911634240354001,0.0013142142740590014,0.0009316562596309951,0.0006789190232440004,0.0005080733269250031
19_SUN,0.0,10,12,0.06606350788,0.03622045453,0.028649777920000005,0.030952744929999998,0.042428068359999994,0.060559315677,0.07703868204,0.080134580235,0.053634535333899995,0.02377962834190001,0.009612256063799994,0.004305770618730001,0.002219291703860003,0.0012994257342199972,0.000849255646339003,0.0006084626630579986,0.0004666880811389989,0.0003734900830680038,0.0003069047636169952
20_BUR,0.0,13,15,0.06606350788,0.03418099863,0.025501714210000005,0.02536797442,0.028621207019999994,0.033731186993,0.0369001772,0.036640968026000004,0.0352336243032,0.0315729209243,0.0259704616397,0.019484409111100002,0.0134637189068,0.008767741089100002,0.005629237203299996,0.0036748675554200017,0.0024800107155200004,0.0017356271477999973,0.001255808259129998
21_KOL,0.0,9,10,0.06606350788,0.03068163824,0.02239947941,0.018502793809,0.016221012820000002,0.015114844591000001,0.013901852188999999,0.011906065233000003,0.009972116362700003,0.008293156060699998,0.0066023987925,0.0050901465582,0.003849386444610003,0.002892440249679999,0.0021812180598800002,0.0016576114094699985,0.0012697267217900018,0.0009844053874299972,0.0007737863303000038
22_TUL,0.0,11,14,0.06606350788,0.02547808036,0.016123991170000004,0.01879934933,0.026605191169999997,0.04000428236899999,0.05829627420099999,0.07700442944399999,0.0831233862348,0.0649820196674,0.03620346236614,0.01713841221750601,0.008166278457291998,0.004181063341297997,0.0023139865586139967,0.001371918439398006,0.0008634310648680011,0.0005725842191899961,0.0003948085144640024
23_TUS,0.0,9,12,0.06606350788,0.026108165250000002,0.023058159489999997,0.03269385857,0.05505830868399999,0.0843191501564,0.09562093621530002,0.07055460292659001,0.037230634883306996,0.017281563699455008,0.008322477282521997,0.004365590387992,0.002466756817714004,0.0014848511528719993,0.000947037317031995,0.0006422072888879997,0.0004615108250720021,0.0003482519670000003,0.00027405207900000234
24_MID,0.0,11,13,0.06606350788,0.036280728850000006,0.02806827588999999,0.02829516211,0.03503288928000001,0.04804526200199999,0.059040239809,0.057122781094600006,0.04472314428600001,0.02877687435311,0.016013948817890006,0.008426511398320003,0.004517981285249997,0.002557989989987002,0.001542512515269003,0.0009856709623489984,0.0006608601184289975,0.0004609661725180005,0.0003320974324940014
25_BIM,0.0,10,13,0.06606350788,0.03417353558,0.027608090570000007,0.02900314606,0.035957843229999994,0.043937395925999996,0.0465658774,0.04163793448609999,0.0345802395501,0.025109017458200003,0.0161654726617,0.009730759635900003,0.005818353721800002,0.003618719607879997,0.002378078088819999,0.0016529477956999995,0.0012065304452500015,0.0009158175398100003,0.000716062894060004
26_TIB,0.0,8,10,0.06606350788,0.031853408920000006,0.03127679025,0.034302323656,0.038023072254,0.03539130852969999,0.025819549724800005,0.014979301830180002,0.0076377783237599976,0.003835716760860001,0.0020251189714780016,0.0011457385046839991,0.0006942697277839993,0.0004440941253840029,0.0002963468349029969,0.00020535594938800018,0.00014773775920199923,0.00010862290806600111,8.135184875100039e-05
27_RUL,0.0,11,14,0.06606350788,0.029845138129999994,0.020047202269999998,0.0173128216,0.017180497010000004,0.018178781649999996,0.01956646057,0.020679951930000003,0.019950333433,0.017969099032000002,0.014998194908999998,0.011716257254000002,0.008699449199999999,0.006278903211999998,0.004598885931999997,0.003472893737000007,0.0026964361353999967,0.0022224740116000012,0.0019701088527000012
28_LEK,0.0,12,14,0.06606350788,0.030160382229999998,0.02039420153,0.019681600187999998,0.024787378774000005,0.03552486914700001,0.05183272662999999,0.0668079600462,0.06896353960530002,0.056031643349209986,0.0349876090652,0.016908340027411,0.007368493937899,0.003345764095278,0.0016644050441299992,0.000899110282150002,0.000517220274544001,0.00031606676400599653,0.00022680884205800083
29_NAM,0.0,10,13,0.06606350788,0.03495601651,0.02598657757,0.021670828009999997,0.02279517414,0.02578452049,0.028411963289999998,0.027381249164000004,0.02408804227900001,0.018748454586,0.013300777931999996,0.009169381651600002,0.006320794639599998,0.004316757514400004,0.0029524618810999963,0.0020604468846600003,0.001515489952089999,0.001276223506739999,0.0011312062792700004
30_NUT,0.0,10,14,0.06606350788,0.02604554418,0.021299474469999996,0.0260393493,0.037324815350000005,0.052508597310999994,0.062651656365,0.05762163634800002,0.0425481659095,0.028962125945900002,0.019059536754900002,0.012331886169749997,0.008027270503239998,0.005327026599907003,0.0036205036354170017,0.0025181803335959964,0.0018016553943710023,0.001320136402803997,0.000996841869624002
31_MAD,0.0,10,13,0.06606350788,0.03711047973,0.0249864387,0.020275620280000007,0.017600170829999998,0.014169384620000003,0.01346542878,0.015342583020000005,0.015921066166999998,0.014454042696999998,0.011573776247000003,0.008327116533999996,0.005560078619000001,0.0035952588033999968,0.0023365105649000018,0.0015737690930000005,0.0010906575772000006,0.0007818680299999965,0.0005941986768
32_LEL,0.0,12,15,0.06606350788,0.0258671333,0.01737515236,0.018331182450000004,0.02259154943,0.032700525975000005,0.047965995920999996,0.064827050061,0.07283017509749999,0.06292039149680001,0.043014981353199984,0.025368707933642005,0.013781103682626004,0.0073248372223199965,0.004058712875411998,0.002411760120069999,0.001548774591068005,0.0010693885091389952,0.0007895210372660025
33_NUR,0.0,9,12,0.06606350788,0.03244676219,0.02555237628,0.02379703784,0.026869596620000002,0.02876812568,0.027229817686000003,0.022105473149000004,0.016372397899000003,0.011651325192799997,0.008016588571600002,0.005432844763599996,0.0036926289296100034,0.0025538365904699987,0.0018138123213199985,0.0013467872130300013,0.001067468471960001,0.0009387040380119988,0.0008922843123969997
34_LAL,0.0,13,16,0.06606350788,0.028138530300000002,0.01773872121,0.01549473656,0.01606204881,0.01889121071,0.02374004117,0.02964268172,0.036095315356999995,0.041937933008,0.041731300788,0.033630479310999994,0.022308217688300002,0.013342079450599993,0.007954691623100002,0.0049679288052999985,0.0032826296339999983,0.002281987875899998,0.0016563132379700013
35_TOT,0.0,11,14,0.06606350788,0.0287287375,0.021916305809999995,0.022451481739999998,0.030009002999999996,0.041944661349999995,0.05252881563599999,0.05766487783499999,0.054901264419,0.041637926099700004,0.026359745943800004,0.015734861626529994,0.009880122929730005,0.006555537475110002,0.004348274318315997,0.0028412992178610008,0.0018621575392169989,0.001243684596304999,0.0008519014319620016
36_PED,0.0,12,14,0.06606350788,0.03630514896,0.028473092460000005,0.025634973178,0.028048821729,0.035327737958599996,0.04403780300543001,0.05038000060728,0.052913463108329,0.047414672964333,0.033050013445072995,0.018349008763838003,0.009263432769089,0.004754804183599002,0.002594492012564003,0.001515323241786992,0.0009419069604050014,0.0006170029509520008,0.0004219362465349982
37_DUR,0.0,8,10,0.06606350788,0.034882306159999994,0.030026678519999996,0.03200290709,0.033786985511000005,0.032060127955,0.025659249465600005,0.016826747215499996,0.009595042065900004,0.005286941911329996,0.002995248445450006,0.0017907000941599959,0.0011347244727900022,0.0007580887818000008,0.0005314330004799977,0.00038526476755000117,0.00028839713438000026,0.00022068064339999974,0.00017215000209399946
38_PET,0.0,8,9,0.06606350788,0.03509085535999999,0.02701725526,0.021470721470000002,0.017724316241000005,0.014142055409999998,0.0107108536534,0.007690991517999999,0.005492306688199997,0.003925196925820001,0.002829487074779999,0.0020716381941400016,0.0015386662551299963,0.0011569818296800019,0.0008784684834699976,0.0006720495923300028,0.0005176886409799987,0.00040536883450999927,0.00032194958024000186
39_TIT,0.0,9,12,0.06606350788,0.02550416539000001,0.01913308366,0.020843155359999997,0.024086576797999998,0.026899017759000002,0.027116727176999998,0.023448218848,0.017862408020800004,0.012414148049099998,0.0083031948778,0.005550632552900001,0.0038042809842999997,0.0026910325983999974,0.0019657903585300045,0.0014749311340999988,0.0011283942236000012,0.0008801308485099987,0.0007004064047799969
40_NER,0.0,10,14,0.06606350788,0.034259054739999996,0.021950784559999995,0.020622955408999995,0.024465624398999998,0.031860018739,0.039780218603,0.04307949775100001,0.040243513622399994,0.031828961829900006,0.022127492915780006,0.014566769225240002,0.009450726797310002,0.006167581407437002,0.004096362842297998,0.0027871241998529985,0.0019470041338060038,0.0013935788520130022,0.0010228344533039979
41_KOM,0.0,12,12,0.06606350788,0.03325926113,0.02840655698,0.03866750465,0.06275156823000001,0.08689546259999999,0.09066849227000001,0.058894207249,0.0252856862961,0.0108645107103,0.005610355755690005,0.003265290207499999,0.001976256790740003,0.0012203824169419962,0.0007794863234809983,0.0005394565679730009,0.00039808921718200325,0.0003111454396599979,0.00025300494503000215
42_TEK,0.0,12,16,0.06606350788,0.027699426540000002,0.020846231547999996,0.022150521876,0.025995579901599997,0.0326349959596,0.03933097126389999,0.0422165753451,0.03926559081468001,0.03630675747111,0.03183101272594999,0.024473847683496995,0.016712854519303003,0.010493505457046,0.0063964983592119965,0.003990098653990002,0.0026080357848699974,0.00180031256867,0.001313965079569997
43_DUN,0.0,14,16,0.06606350788,0.03676451386,0.03151924548,0.03753044665,0.047481541520000003,0.055514342768000005,0.05773940791599999,0.055427551188799995,0.050506438724899995,0.0453244286109,0.037078556663300004,0.028330012835819995,0.01986388412064,0.012560822327679997,0.007484451708827004,0.004436538194320001,0.002719070284619001,0.0017521478084769988,0.001188476902925001
44_PAN,0.0,12,15,0.06606350788,0.031235635910000004,0.02102857779,0.022489272129999995,0.0302183426,0.04181342796000001,0.05283304477700001,0.05604971688899999,0.049513329236000006,0.03754803450390001,0.027156434272,0.01905543525058,0.012921529931909996,0.00836967288999,0.005282178306790003,0.0033709271318489963,0.0022367897433250026,0.0015826262066709986,0.0011881952587699982
45_MOK,0.0,11,14,0.06606350788,0.027633122539999996,0.022122866340000002,0.024567457799999994,0.029150087085,0.04591835198800001,0.071629079183,0.08638548074180001,0.0737820880314,0.047628166058199986,0.026311543722180003,0.013420767182275002,0.006702425867868998,0.0033953938561469997,0.0018257786442650026,0.0010902722560429976,0.0007403540132850006,0.0005601058568610016,0.0004495074872939978
46_PAR,0.0,10,12,0.06606350788,0.03146529970999999,0.02309486569,0.027814682459999997,0.04000679489,0.05719821475,0.065501288158,0.05464323009030001,0.03454558564,0.018446591847469995,0.00935544910737,0.0048721940241300025,0.002676490634575998,0.001551287865228999,0.0009472197016450031,0.0006063077567199968,0.0004085261213060033,0.0002881892413319947,0.0002121119464200016
47_SAS,0.0,11,14,0.06606350788,0.0368957014,0.031719909660000004,0.03502636121,0.04335119379,0.053771547158000005,0.060090586451799995,0.06575125000019999,0.06326301152531001,0.04588542726427,0.023350355932610003,0.010008392478935,0.004432341824714998,0.0021948296548720005,0.0012243292020900022,0.0007738406607299959,0.0006212113871890059,0.000558921800480002,0.0005362148938319988
48_MUB,0.0,11,14,0.06606350788,0.03139636942,0.02323013927,0.023738002759999998,0.028055483699999998,0.03548674189,0.03997993308799999,0.036283120817,0.027084376005,0.019449353976000002,0.014822224212399999,0.011137949204000004,0.007978125751599998,0.005524320303499999,0.0038154958580900017,0.002681314751879997,0.0019285667843000024,0.0014240028071099968,0.0010820412979800033
49_LAS,0.0,12,15,0.06606350788,0.03159552359,0.026603106709999994,0.02931851386,0.03570276672,0.04199991045800001,0.040811623586000004,0.032749356339300005,0.025123310703500004,0.02174959507973,0.02049162828272,0.016869500442515003,0.011961961305680995,0.0077348982426869994,0.00484193072141,0.0030465919016250047,0.001976305447389998,0.0013264419150599987,0.000922757949290001
50_NUL,0.0,12,15,0.06606350788,0.02430782914,0.020259811419999996,0.025328076200000004,0.036093228054999996,0.049905122597,0.05905772140799999,0.056308517488999996,0.0424527579804,0.03404780781530001,0.027480337463080002,0.020604034660619996,0.014077913422559995,0.009086851825815001,0.005821694982372001,0.003807115591195996,0.002569297702814003,0.0017905003833459982,0.0012840351921520011
51_LUM,0.0,10,12,0.06606350788,0.032677900499999996,0.02238207294,0.020949524489999996,0.024362799300000005,0.027523120961999995,0.02891156600800001,0.026549795590999993,0.020131015130999998,0.012982248073500003,0.007769041416100001,0.004660573205699997,0.0029672001478100022,0.0020604618742799995,0.0015471769429999977,0.0012529301171600013,0.0010751436627399998,0.0009578156499000001,0.0008753940820999988
52_BED,0.0,10,12,0.06606350788,0.03385685343,0.025953011890000002,0.030444196279999995,0.042206304051,0.06026826783400001,0.07241746813500001,0.06148713055119998,0.0372758279153,0.0191385554343,0.00934232610872,0.0045427146888,0.002397604506419997,0.001391228507729004,0.0008766129109109986,0.0005898117811799965,0.0004187336514860031,0.00030903316020599816,0.00023419397669200283
53_LAB,0.0,14,17,0.06606350788,0.02721311089,0.015377386019999996,0.01491795023,0.01711889109,0.020358549039999996,0.025755786050000003,0.0332702112,0.04334424786999999,0.054650047306,0.06402612797599999,0.0650175595198,0.0513815857212,0.03065443287365001,0.015207839782589999,0.007343209015111,0.0037817202290749974,0.002120068231833005,0.0012956855444269965
54_RIB,0.0,10,12,0.06606350788,0.03247347155,0.024282643660000002,0.022600015660000007,0.02473152951,0.02958404411,0.030778602569999994,0.026829709438,0.020250920573,0.013670314379099999,0.008618667887999998,0.005316127524400003,0.0033111985954,0.0021562775464299983,0.0014709278488999988,0.001051882187140002,0.0007803434331799991,0.0006143038089700028,0.0004966925658699953
55_SET,0.0,8,10,0.06606350788,0.03270907896,0.023297168200000003,0.018869111660000003,0.01669506746,0.014741022104,0.012485710308,0.010005463798,0.007647171026999998,0.0056417621889999995,0.0040761628333000005,0.002909103434499998,0.002062089160400001,0.0014915479614999994,0.0011130996798000017,0.0008438446650999992,0.0006498782266799999,0.00051948340207,0.0004399415203399992
56_KUD,0.0,11,14,0.06606350788,0.0389970849,0.030848816119999997,0.030811492078,0.038305941297000004,0.04864569972580001,0.054300824080370014,0.05529969813332001,0.052741377073,0.03996668348026199,0.022292422285536996,0.010576725156230999,0.004968645876616,0.002487827307634998,0.0013533568158500034,0.0007959196279820013,0.0005000229588799998,0.000331570341086999,0.0002297768082480003
57_MUN,0.0,10,13,0.06606350788,0.035435835090000006,0.027024199590000002,0.02944205518,0.037762572560000006,0.05053403928,0.06140227216899999,0.06819497668100001,0.062167224054,0.0400832309153,0.019849010775599998,0.009337485284570004,0.004689892062349999,0.002550755802449999,0.0015162934906639992,0.0009917879315900016,0.0007020887801670038,0.0005505926352139997,0.00046040910937799923
58_NOK,0.0,12,14,0.06606350788,0.02544684841,0.015750869380000004,0.01757194972,0.024830359455000003,0.037306733365000004,0.05634408948,0.07740144512,0.0820681699235,0.06232110387489999,0.03629161531331,0.018540268575915,0.009366356096722997,0.0049537090705179965,0.0027739946508240003,0.001679685837640006,0.0011622631837259984,0.0009156287363660049,0.0007946262668139976
59_PEL,0.0,8,9,0.06606350788,0.031336967820000006,0.02331555118,0.01898961576,0.015754371835,0.013057901313000003,0.010600917109999998,0.008380621597000001,0.006552280754,0.0051027147709999995,0.003938666130699999,0.0030446177147000018,0.0023822006221999987,0.001904042139400001,0.0015586656208999986,0.0013022549249000002,0.0010994505807899997,0.0009355911138700003,0.0008006534098100013
60_PAT,0.0,8,11,0.06606350788,0.03153207693,0.02103562094,0.016800160709999998,0.01447702308,0.01392005497,0.01356801904,0.012300612550000001,0.010077236360000002,0.007541751111999999,0.0052970923900000026,0.0036162808829999977,0.0024617845584999996,0.0017085885954999996,0.0012071253819000009,0.0008669587790000003,0.0006357491860999976,0.00047692857240000093,0.00037342703987000125
61_SIK,0.0,11,13,0.06606350788,0.03116005386,0.02181811436,0.02017438515,0.022022471820000004,0.028069115039999995,0.03738962245,0.04397110574400001,0.038459617912000005,0.024377399670000008,0.012695365657599999,0.006348636822700001,0.003291195966699997,0.0018109169372999999,0.0010620837559300012,0.000666147331580005,0.00045922179881000057,0.00033286996284999663,0.0002535842003300003
62_LOB,0.0,8,10,0.06606350788,0.029499718610000003,0.01990499258,0.01621265817,0.015073539759999999,0.014233848451,0.012650438432000002,0.010537184390999994,0.008379693813200003,0.006459542388999999,0.004971234204700001,0.0038474373105,0.0030193611551700018,0.0023896538360099985,0.00190315424957,0.001522148482809999,0.0012231911849200018,0.0009879510585200008,0.000801554356589998
